#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ADCY6	CAV1	9606.ENSP00000311405	9606.ENSP00000339191	0	0	0	0	0.067	0.295	0	0.181	0.415
ADCY6	AKAP1	9606.ENSP00000311405	9606.ENSP00000478212	0	0	0	0	0.047	0	0	0.434	0.437
ADCY6	CAV3	9606.ENSP00000311405	9606.ENSP00000341940	0	0	0	0	0	0.042	0	0.617	0.617
ADCY6	PRKCB	9606.ENSP00000311405	9606.ENSP00000496129	0	0	0	0	0	0	0.650	0.102	0.672
ADCY6	AKT2	9606.ENSP00000311405	9606.ENSP00000375892	0	0	0	0	0.043	0.061	0.650	0.097	0.678
ADCY6	CAMK2A	9606.ENSP00000311405	9606.ENSP00000500386	0	0	0	0	0	0.063	0.650	0.129	0.689
ADCY6	CAMK2B	9606.ENSP00000311405	9606.ENSP00000379098	0	0	0	0	0.044	0.063	0.650	0.137	0.693
ADCY6	PRKCA	9606.ENSP00000311405	9606.ENSP00000408695	0	0	0	0	0	0	0.650	0.166	0.695
ADCY6	ITPR2	9606.ENSP00000311405	9606.ENSP00000370744	0	0	0	0	0.056	0.063	0	0.730	0.740
ADCY6	ADCY7	9606.ENSP00000311405	9606.ENSP00000501053	0	0	0.094	0.849	0	0.417	0.500	0.157	0.747
ADCY6	AKT1	9606.ENSP00000311405	9606.ENSP00000451828	0	0	0	0	0.064	0.061	0.650	0.279	0.748
ADCY6	PDE1C	9606.ENSP00000311405	9606.ENSP00000379496	0	0	0	0	0.064	0	0.650	0.381	0.779
ADCY6	ADCY2	9606.ENSP00000311405	9606.ENSP00000342952	0	0	0.074	0.864	0	0.534	0.500	0.107	0.781
ADCY6	PDE1A	9606.ENSP00000311405	9606.ENSP00000410309	0	0	0	0	0.061	0	0.650	0.390	0.782
ADCY6	STIM1	9606.ENSP00000311405	9606.ENSP00000478059	0	0	0	0	0	0	0	0.790	0.790
ADCY6	PDE5A	9606.ENSP00000311405	9606.ENSP00000347046	0	0	0	0	0.055	0.126	0.670	0.341	0.797
ADCY6	PDE4D	9606.ENSP00000311405	9606.ENSP00000345502	0	0	0	0	0.055	0.126	0.670	0.356	0.801
ADCY6	CALML3	9606.ENSP00000311405	9606.ENSP00000315299	0	0	0	0	0	0.046	0.650	0.518	0.825
ADCY6	CALML5	9606.ENSP00000311405	9606.ENSP00000369689	0	0	0	0	0	0.046	0.650	0.518	0.825
ADCY6	CALML4	9606.ENSP00000311405	9606.ENSP00000419081	0	0	0	0	0	0.045	0.650	0.525	0.827
ADCY6	PDE4A	9606.ENSP00000311405	9606.ENSP00000370078	0	0	0	0	0.055	0.126	0.670	0.505	0.847
ADCY6	PRKACG	9606.ENSP00000311405	9606.ENSP00000366488	0	0	0	0	0	0.096	0.650	0.596	0.861
ADCY6	PRKACB	9606.ENSP00000311405	9606.ENSP00000359719	0	0	0	0	0	0.096	0.650	0.598	0.861
ADCY6	PRKCD	9606.ENSP00000311405	9606.ENSP00000331602	0	0	0	0	0.059	0	0.900	0.069	0.904
ADCY6	CNR1	9606.ENSP00000311405	9606.ENSP00000358513	0	0	0	0	0	0	0.900	0.099	0.906
ADCY6	AKAP5	9606.ENSP00000311405	9606.ENSP00000378207	0	0	0	0	0	0	0.500	0.826	0.909
ADCY6	ADCY3	9606.ENSP00000311405	9606.ENSP00000384484	0	0	0.087	0.830	0.042	0	0.900	0.185	0.919
ADCY6	ADCY4	9606.ENSP00000311405	9606.ENSP00000312126	0	0	0.091	0.858	0.050	0.417	0.900	0.151	0.949
ADCY6	RAPGEF3	9606.ENSP00000311405	9606.ENSP00000395708	0	0	0	0	0.084	0	0.900	0.511	0.951
ADCY6	ADCY5	9606.ENSP00000311405	9606.ENSP00000419361	0	0	0.056	0.968	0.062	0	0.900	0.602	0.960
ADCY6	RAPGEF4	9606.ENSP00000311405	9606.ENSP00000380271	0	0	0	0	0.106	0	0.900	0.706	0.971
ADCY7	PDE1B	9606.ENSP00000501053	9606.ENSP00000243052	0	0	0	0	0	0	0.650	0.219	0.714
ADCY7	CAMK4	9606.ENSP00000501053	9606.ENSP00000282356	0	0	0	0	0	0	0.650	0.181	0.701
ADCY7	ADCY8	9606.ENSP00000501053	9606.ENSP00000286355	0	0	0.072	0.832	0.054	0	0.500	0.164	0.584
ADCY7	CALM3	9606.ENSP00000501053	9606.ENSP00000291295	0	0	0	0	0	0.046	0.650	0.358	0.767
ADCY7	ADCY9	9606.ENSP00000501053	9606.ENSP00000294016	0	0	0.106	0.703	0.074	0.271	0.500	0.297	0.749
ADCY7	ADCY1	9606.ENSP00000501053	9606.ENSP00000297323	0	0	0.087	0.831	0	0	0.500	0.432	0.718
ADCY7	CALML6	9606.ENSP00000501053	9606.ENSP00000304643	0	0	0	0	0	0.045	0.650	0.331	0.756
ADCY7	PRKACA	9606.ENSP00000501053	9606.ENSP00000309591	0	0	0	0	0	0.096	0.650	0.414	0.798
ADCY7	ADCY6	9606.ENSP00000501053	9606.ENSP00000311405	0	0	0.094	0.849	0	0.417	0.500	0.157	0.747
ADCY7	ADCY4	9606.ENSP00000501053	9606.ENSP00000312126	0	0	0.071	0.938	0	0.271	0.500	0.427	0.780
ADCY7	CALML3	9606.ENSP00000501053	9606.ENSP00000315299	0	0	0	0	0	0.046	0.650	0.352	0.765
ADCY7	PRKCD	9606.ENSP00000501053	9606.ENSP00000331602	0	0	0	0	0.119	0	0.900	0.150	0.918
ADCY7	PLCB1	9606.ENSP00000501053	9606.ENSP00000338185	0	0	0	0	0.087	0	0	0.400	0.429
ADCY7	ADCY2	9606.ENSP00000501053	9606.ENSP00000342952	0	0	0.064	0.949	0	0	0.500	0.068	0.525
ADCY7	PDE4D	9606.ENSP00000501053	9606.ENSP00000345502	0	0	0	0	0.055	0.126	0.670	0.345	0.798
ADCY7	PDE5A	9606.ENSP00000501053	9606.ENSP00000347046	0	0	0	0	0.055	0.126	0.670	0.219	0.759
ADCY7	CNR1	9606.ENSP00000501053	9606.ENSP00000358513	0	0	0	0	0	0	0.900	0.110	0.907
ADCY7	PRKACB	9606.ENSP00000501053	9606.ENSP00000359719	0	0	0	0	0	0.096	0.650	0.420	0.800
ADCY7	PRKACG	9606.ENSP00000501053	9606.ENSP00000366488	0	0	0	0	0	0.096	0.650	0.407	0.796
ADCY7	CALML5	9606.ENSP00000501053	9606.ENSP00000369689	0	0	0	0	0	0.046	0.650	0.533	0.830
ADCY7	PDE4A	9606.ENSP00000501053	9606.ENSP00000370078	0	0	0	0	0.055	0.126	0.670	0.417	0.820
ADCY7	AKT2	9606.ENSP00000501053	9606.ENSP00000375892	0	0	0	0	0	0.061	0.650	0.107	0.681
ADCY7	CAMK2B	9606.ENSP00000501053	9606.ENSP00000379098	0	0	0	0	0	0.063	0.650	0.186	0.709
ADCY7	PDE1C	9606.ENSP00000501053	9606.ENSP00000379496	0	0	0	0	0	0	0.650	0.239	0.722
ADCY7	RAPGEF4	9606.ENSP00000501053	9606.ENSP00000380271	0	0	0	0	0.106	0	0.900	0.530	0.954
ADCY7	ADCY3	9606.ENSP00000501053	9606.ENSP00000384484	0	0	0.074	0.825	0.049	0	0.500	0.159	0.580
ADCY7	RAPGEF3	9606.ENSP00000501053	9606.ENSP00000395708	0	0	0	0	0.059	0	0.900	0.306	0.929
ADCY7	PRKCA	9606.ENSP00000501053	9606.ENSP00000408695	0	0	0	0	0.049	0	0.650	0.190	0.707
ADCY7	PDE1A	9606.ENSP00000501053	9606.ENSP00000410309	0	0	0	0	0	0	0.650	0.215	0.713
ADCY7	CALML4	9606.ENSP00000501053	9606.ENSP00000419081	0	0	0	0	0.047	0.045	0.650	0.395	0.781
ADCY7	ADCY5	9606.ENSP00000501053	9606.ENSP00000419361	0	0	0.076	0.852	0	0.417	0.500	0.373	0.808
ADCY7	AKT1	9606.ENSP00000501053	9606.ENSP00000451828	0	0	0	0	0	0.061	0.650	0.195	0.712
ADCY7	PRKCB	9606.ENSP00000501053	9606.ENSP00000496129	0	0	0	0	0.056	0	0.650	0.276	0.740
ADCY7	CAMK2A	9606.ENSP00000501053	9606.ENSP00000500386	0	0	0	0	0	0.063	0.650	0.179	0.707
ADCY8	PDE1B	9606.ENSP00000286355	9606.ENSP00000243052	0	0	0	0	0	0	0.650	0.293	0.741
ADCY8	GRIN2D	9606.ENSP00000286355	9606.ENSP00000263269	0	0	0	0	0.057	0	0	0.398	0.408
ADCY8	IQGAP1	9606.ENSP00000286355	9606.ENSP00000268182	0	0	0	0	0.055	0	0.500	0.073	0.523
ADCY8	CAMK4	9606.ENSP00000286355	9606.ENSP00000282356	0	0	0	0	0.063	0	0.650	0.508	0.824
ADCY8	DAPK1	9606.ENSP00000286355	9606.ENSP00000386135	0	0	0	0	0	0	0	0.415	0.415
ADCY8	RABIF	9606.ENSP00000286355	9606.ENSP00000356231	0	0	0	0	0	0	0	0.422	0.422
ADCY8	VIP	9606.ENSP00000286355	9606.ENSP00000356213	0	0	0	0	0.131	0	0	0.378	0.437
ADCY8	CAV1	9606.ENSP00000286355	9606.ENSP00000339191	0	0	0	0	0	0.046	0	0.463	0.465
ADCY8	CNGA4	9606.ENSP00000286355	9606.ENSP00000369268	0	0	0	0	0.058	0.047	0	0.482	0.494
ADCY8	BDNF	9606.ENSP00000286355	9606.ENSP00000414303	0	0	0	0	0.049	0	0	0.530	0.533
ADCY8	STIM1	9606.ENSP00000286355	9606.ENSP00000478059	0	0	0	0	0	0	0	0.564	0.564
ADCY8	CAMK2D	9606.ENSP00000286355	9606.ENSP00000425824	0	0	0	0	0	0.063	0	0.562	0.572
ADCY8	RYR2	9606.ENSP00000286355	9606.ENSP00000355533	0	0	0	0	0.122	0	0	0.541	0.580
ADCY8	ADCY7	9606.ENSP00000286355	9606.ENSP00000501053	0	0	0.072	0.832	0.054	0	0.500	0.164	0.584
ADCY8	ADCY2	9606.ENSP00000286355	9606.ENSP00000342952	0	0	0	0.851	0.118	0	0.500	0.170	0.602
ADCY8	GRIN1	9606.ENSP00000286355	9606.ENSP00000360608	0	0	0	0	0.190	0.067	0	0.529	0.613
ADCY8	CNGA2	9606.ENSP00000286355	9606.ENSP00000328478	0	0	0	0	0.058	0.047	0	0.606	0.615
ADCY8	ORAI1	9606.ENSP00000286355	9606.ENSP00000482568	0	0	0	0	0	0	0	0.615	0.615
ADCY8	AKT2	9606.ENSP00000286355	9606.ENSP00000375892	0	0	0	0	0	0.061	0.650	0.081	0.671
ADCY8	ADCY9	9606.ENSP00000286355	9606.ENSP00000294016	0	0	0	0.692	0.062	0.124	0.500	0.302	0.675
ADCY8	PRKCB	9606.ENSP00000286355	9606.ENSP00000496129	0	0	0	0	0.049	0	0.650	0.137	0.687
ADCY8	CREB1	9606.ENSP00000286355	9606.ENSP00000387699	0	0	0	0	0	0	0.500	0.437	0.706
ADCY8	ADCY5	9606.ENSP00000286355	9606.ENSP00000419361	0	0	0.070	0.865	0.099	0	0.500	0.409	0.719
ADCY8	AKT1	9606.ENSP00000286355	9606.ENSP00000451828	0	0	0	0	0	0.061	0.650	0.225	0.723
ADCY8	AKAP5	9606.ENSP00000286355	9606.ENSP00000378207	0	0	0	0	0	0	0.500	0.506	0.742
ADCY8	CAMK2B	9606.ENSP00000286355	9606.ENSP00000379098	0	0	0	0	0.086	0.063	0.650	0.281	0.755
ADCY8	PDE1A	9606.ENSP00000286355	9606.ENSP00000410309	0	0	0	0	0.086	0	0.650	0.334	0.768
ADCY8	CAMK2A	9606.ENSP00000286355	9606.ENSP00000500386	0	0	0	0	0.110	0.063	0.650	0.305	0.770
ADCY8	GRIN2B	9606.ENSP00000286355	9606.ENSP00000477455	0	0	0	0	0.155	0	0	0.756	0.785
ADCY8	PDE4D	9606.ENSP00000286355	9606.ENSP00000345502	0	0	0	0	0.055	0.126	0.670	0.313	0.788
ADCY8	PDE1C	9606.ENSP00000286355	9606.ENSP00000379496	0	0	0	0	0.084	0	0.650	0.429	0.801
ADCY8	CAMK2G	9606.ENSP00000286355	9606.ENSP00000319060	0	0	0	0	0	0	0	0.816	0.816
ADCY8	PDE4A	9606.ENSP00000286355	9606.ENSP00000370078	0	0	0	0	0.055	0.126	0.670	0.475	0.838
ADCY8	GRIN2A	9606.ENSP00000286355	9606.ENSP00000332549	0	0	0	0	0.189	0	0	0.828	0.855
ADCY8	PDE5A	9606.ENSP00000286355	9606.ENSP00000347046	0	0	0	0	0.055	0.126	0.670	0.556	0.863
ADCY8	PRKCD	9606.ENSP00000286355	9606.ENSP00000331602	0	0	0	0	0.057	0	0.900	0.090	0.906
ADCY8	PRKCA	9606.ENSP00000286355	9606.ENSP00000408695	0	0	0	0	0.044	0	0.650	0.754	0.910
ADCY8	ADCY6	9606.ENSP00000286355	9606.ENSP00000311405	0	0	0.066	0.871	0	0	0.900	0.138	0.912
ADCY8	ADCY3	9606.ENSP00000286355	9606.ENSP00000384484	0	0	0	0.851	0	0	0.900	0.178	0.914
ADCY8	CNR1	9606.ENSP00000286355	9606.ENSP00000358513	0	0	0	0	0.108	0	0.900	0.170	0.919
ADCY8	ADCY1	9606.ENSP00000286355	9606.ENSP00000297323	0	0	0.068	0.852	0.109	0	0.900	0.165	0.921
ADCY8	ADCY4	9606.ENSP00000286355	9606.ENSP00000312126	0	0	0.076	0.836	0.054	0	0.900	0.451	0.945
ADCY8	RAPGEF3	9606.ENSP00000286355	9606.ENSP00000395708	0	0	0	0	0.079	0	0.900	0.489	0.948
ADCY8	PRKACB	9606.ENSP00000286355	9606.ENSP00000359719	0	0	0	0	0	0.096	0.900	0.543	0.955
ADCY8	PRKACA	9606.ENSP00000286355	9606.ENSP00000309591	0	0	0	0	0	0.096	0.900	0.708	0.971
ADCY8	RAPGEF4	9606.ENSP00000286355	9606.ENSP00000380271	0	0	0	0	0.160	0	0.900	0.691	0.971
ADCY8	PRKACG	9606.ENSP00000286355	9606.ENSP00000366488	0	0	0	0	0	0.096	0.900	0.819	0.982
ADCY8	CALML6	9606.ENSP00000286355	9606.ENSP00000304643	0	0	0	0	0	0.045	0.900	0.931	0.992
ADCY8	CALML3	9606.ENSP00000286355	9606.ENSP00000315299	0	0	0	0	0	0.059	0.900	0.933	0.993
ADCY8	CALML5	9606.ENSP00000286355	9606.ENSP00000369689	0	0	0	0	0.042	0.059	0.900	0.933	0.993
ADCY8	CALML4	9606.ENSP00000286355	9606.ENSP00000419081	0	0	0	0	0	0.045	0.900	0.934	0.993
ADCY8	CALM3	9606.ENSP00000286355	9606.ENSP00000291295	0	0	0	0	0.058	0.059	0.900	0.957	0.995
ADCY9	KCNQ1	9606.ENSP00000294016	9606.ENSP00000155840	0	0	0	0	0	0.051	0.900	0.518	0.950
ADCY9	MAPK1	9606.ENSP00000294016	9606.ENSP00000215832	0	0	0	0	0	0.094	0	0.440	0.471
ADCY9	PDE1B	9606.ENSP00000294016	9606.ENSP00000243052	0	0	0	0	0	0	0.650	0.200	0.708
ADCY9	CAMK4	9606.ENSP00000294016	9606.ENSP00000282356	0	0	0	0	0	0	0.650	0.160	0.693
ADCY9	ADCY8	9606.ENSP00000294016	9606.ENSP00000286355	0	0	0	0.692	0.062	0.124	0.500	0.302	0.675
ADCY9	CACNA1D	9606.ENSP00000294016	9606.ENSP00000288139	0	0	0	0	0.068	0	0	0.417	0.434
ADCY9	CALM3	9606.ENSP00000294016	9606.ENSP00000291295	0	0	0	0	0	0.045	0.650	0.418	0.788
ADCY9	AKAP5	9606.ENSP00000294016	9606.ENSP00000378207	0	0	0	0	0	0	0	0.414	0.414
ADCY9	PLCB1	9606.ENSP00000294016	9606.ENSP00000338185	0	0	0	0	0	0	0	0.443	0.443
ADCY9	KCNE1	9606.ENSP00000294016	9606.ENSP00000382226	0	0	0	0	0	0	0	0.518	0.518
ADCY9	ADCY2	9606.ENSP00000294016	9606.ENSP00000342952	0	0	0	0.713	0.062	0.153	0.500	0.242	0.658
ADCY9	AKAP9	9606.ENSP00000294016	9606.ENSP00000348573	0	0	0	0	0.042	0.091	0	0.641	0.660
ADCY9	AKT2	9606.ENSP00000294016	9606.ENSP00000375892	0	0	0	0	0.042	0.061	0.650	0.109	0.682
ADCY9	PDE1A	9606.ENSP00000294016	9606.ENSP00000410309	0	0	0	0	0	0	0.650	0.157	0.692
ADCY9	AKT1	9606.ENSP00000294016	9606.ENSP00000451828	0	0	0	0	0.049	0.061	0.650	0.170	0.706
ADCY9	CAMK2A	9606.ENSP00000294016	9606.ENSP00000500386	0	0	0	0	0.042	0.063	0.650	0.188	0.711
ADCY9	ADCY4	9606.ENSP00000294016	9606.ENSP00000312126	0	0	0	0.731	0.062	0.271	0.500	0.272	0.717
ADCY9	PRKCB	9606.ENSP00000294016	9606.ENSP00000496129	0	0	0	0	0	0	0.650	0.230	0.719
ADCY9	CAMK2B	9606.ENSP00000294016	9606.ENSP00000379098	0	0	0	0	0.042	0.063	0.650	0.215	0.720
ADCY9	PDE1C	9606.ENSP00000294016	9606.ENSP00000379496	0	0	0	0	0	0	0.650	0.243	0.723
ADCY9	PRKCA	9606.ENSP00000294016	9606.ENSP00000408695	0	0	0	0	0.047	0	0.650	0.256	0.730
ADCY9	ADCY7	9606.ENSP00000294016	9606.ENSP00000501053	0	0	0.106	0.703	0.074	0.271	0.500	0.297	0.749
ADCY9	PDE5A	9606.ENSP00000294016	9606.ENSP00000347046	0	0	0	0	0.055	0.126	0.670	0.230	0.762
ADCY9	ADCY1	9606.ENSP00000294016	9606.ENSP00000297323	0	0	0	0.703	0.073	0.124	0.500	0.511	0.775
ADCY9	CALML6	9606.ENSP00000294016	9606.ENSP00000304643	0	0	0	0	0	0.045	0.650	0.385	0.776
ADCY9	CALML4	9606.ENSP00000294016	9606.ENSP00000419081	0	0	0	0	0	0.045	0.650	0.385	0.776
ADCY9	CALML5	9606.ENSP00000294016	9606.ENSP00000369689	0	0	0	0	0	0.045	0.650	0.411	0.785
ADCY9	CALML3	9606.ENSP00000294016	9606.ENSP00000315299	0	0	0	0	0	0.045	0.650	0.410	0.785
ADCY9	PDE4D	9606.ENSP00000294016	9606.ENSP00000345502	0	0	0	0	0.060	0.126	0.670	0.366	0.806
ADCY9	ADCY5	9606.ENSP00000294016	9606.ENSP00000419361	0	0	0	0.675	0.062	0.124	0.500	0.629	0.827
ADCY9	PDE4A	9606.ENSP00000294016	9606.ENSP00000370078	0	0	0	0	0.083	0.126	0.670	0.432	0.830
ADCY9	CNR1	9606.ENSP00000294016	9606.ENSP00000358513	0	0	0	0	0	0	0.900	0	0.900
ADCY9	PRKCD	9606.ENSP00000294016	9606.ENSP00000331602	0	0	0	0	0	0	0.900	0.164	0.912
ADCY9	ADCY3	9606.ENSP00000294016	9606.ENSP00000384484	0	0	0	0.706	0.069	0.124	0.900	0.278	0.933
ADCY9	RAPGEF3	9606.ENSP00000294016	9606.ENSP00000395708	0	0	0	0	0.062	0	0.900	0.365	0.935
ADCY9	RAPGEF4	9606.ENSP00000294016	9606.ENSP00000380271	0	0	0	0	0.055	0	0.900	0.416	0.940
ADCY9	PRKACG	9606.ENSP00000294016	9606.ENSP00000366488	0	0	0	0	0	0.096	0.900	0.500	0.950
ADCY9	PRKACA	9606.ENSP00000294016	9606.ENSP00000309591	0	0	0	0	0.047	0.096	0.900	0.491	0.950
ADCY9	PRKACB	9606.ENSP00000294016	9606.ENSP00000359719	0	0	0	0	0	0.096	0.900	0.514	0.952
ADCY9	ADCY6	9606.ENSP00000294016	9606.ENSP00000311405	0	0	0	0.693	0.076	0.124	0.900	0.544	0.958
ADD1	ADD2	9606.ENSP00000264758	9606.ENSP00000264436	0	0	0.079	0.920	0	0.788	0.900	0.672	0.992
ADD1	NEDD4L	9606.ENSP00000264758	9606.ENSP00000383199	0	0	0	0	0.048	0.081	0	0.370	0.400
ADD1	GRB2	9606.ENSP00000264758	9606.ENSP00000376345	0	0	0	0	0.060	0	0	0.396	0.407
ADD1	GRK4	9606.ENSP00000264758	9606.ENSP00000381129	0	0	0	0	0.042	0	0	0.431	0.431
ADD1	RHOA	9606.ENSP00000264758	9606.ENSP00000400175	0	0	0	0	0.123	0	0	0.388	0.440
ADD1	PRKCA	9606.ENSP00000264758	9606.ENSP00000408695	0	0	0	0	0.049	0.292	0	0.248	0.449
ADD1	MARCKSL1	9606.ENSP00000264758	9606.ENSP00000362638	0	0	0	0	0.042	0	0	0.451	0.451
ADD1	TAC1	9606.ENSP00000264758	9606.ENSP00000321106	0	0	0	0	0	0	0	0.461	0.461
ADD1	SPTBN4	9606.ENSP00000264758	9606.ENSP00000469242	0	0	0	0	0	0	0	0.461	0.461
ADD1	PRKCD	9606.ENSP00000264758	9606.ENSP00000331602	0	0	0	0	0.049	0	0	0.463	0.467
ADD1	GAP43	9606.ENSP00000264758	9606.ENSP00000377372	0	0	0	0	0	0	0	0.481	0.481
ADD1	EZR	9606.ENSP00000264758	9606.ENSP00000338934	0	0	0	0	0.060	0	0	0.668	0.675
ADD1	SPTAN1	9606.ENSP00000264758	9606.ENSP00000487444	0	0	0	0	0.244	0.342	0	0.427	0.690
ADD1	SPTBN1	9606.ENSP00000264758	9606.ENSP00000349259	0	0	0	0	0.067	0.422	0	0.516	0.716
ADD1	MARCKS	9606.ENSP00000264758	9606.ENSP00000478061	0	0	0	0	0.042	0.103	0	0.744	0.760
ADD1	CALM3	9606.ENSP00000264758	9606.ENSP00000291295	0	0	0	0	0.126	0.073	0	0.793	0.817
ADD1	CALML4	9606.ENSP00000264758	9606.ENSP00000419081	0	0	0	0	0	0.058	0	0.840	0.842
ADD1	CALML6	9606.ENSP00000264758	9606.ENSP00000304643	0	0	0	0	0	0.058	0	0.840	0.842
ADD1	CALML3	9606.ENSP00000264758	9606.ENSP00000315299	0	0	0	0	0.042	0.073	0	0.839	0.844
ADD1	CALML5	9606.ENSP00000264758	9606.ENSP00000369689	0	0	0	0	0	0.073	0	0.840	0.845
ADD1	ADD3	9606.ENSP00000264758	9606.ENSP00000348381	0	0	0.071	0.938	0.248	0.753	0.900	0.095	0.981
ADD1	EPB41	9606.ENSP00000264758	9606.ENSP00000345259	0	0	0	0	0.072	0	0	0.994	0.994
ADD2	MARCKSL1	9606.ENSP00000264436	9606.ENSP00000362638	0	0	0	0	0	0	0	0.415	0.414
ADD2	SPTAN1	9606.ENSP00000264436	9606.ENSP00000487444	0	0	0	0	0	0	0	0.441	0.441
ADD2	SPTA1	9606.ENSP00000264436	9606.ENSP00000495214	0	0	0	0	0.097	0	0	0.419	0.453
ADD2	TAC1	9606.ENSP00000264436	9606.ENSP00000321106	0	0	0	0	0.080	0	0	0.452	0.474
ADD2	EZR	9606.ENSP00000264436	9606.ENSP00000338934	0	0	0	0	0	0	0	0.489	0.489
ADD2	FYN	9606.ENSP00000264436	9606.ENSP00000346671	0	0	0	0	0	0.301	0	0.303	0.492
ADD2	SPTBN4	9606.ENSP00000264436	9606.ENSP00000469242	0	0	0	0	0.068	0	0	0.516	0.529
ADD2	GAP43	9606.ENSP00000264436	9606.ENSP00000377372	0	0	0	0	0.121	0	0	0.498	0.539
ADD2	SPTBN1	9606.ENSP00000264436	9606.ENSP00000349259	0	0	0	0	0	0	0	0.545	0.545
ADD2	ADD3	9606.ENSP00000264436	9606.ENSP00000348381	0	0	0.064	0.952	0	0.635	0	0.393	0.774
ADD2	CALM3	9606.ENSP00000264436	9606.ENSP00000291295	0	0	0	0	0	0.097	0	0.786	0.798
ADD2	MARCKS	9606.ENSP00000264436	9606.ENSP00000478061	0	0	0	0	0	0.124	0	0.779	0.798
ADD2	CALML6	9606.ENSP00000264436	9606.ENSP00000304643	0	0	0	0	0	0.058	0	0.796	0.799
ADD2	CALML4	9606.ENSP00000264436	9606.ENSP00000419081	0	0	0	0	0	0.058	0	0.796	0.799
ADD2	CALML5	9606.ENSP00000264436	9606.ENSP00000369689	0	0	0	0	0	0.097	0	0.795	0.806
ADD2	CALML3	9606.ENSP00000264436	9606.ENSP00000315299	0	0	0	0	0	0.097	0	0.796	0.807
ADD2	ADD1	9606.ENSP00000264436	9606.ENSP00000264758	0	0	0.079	0.920	0	0.788	0.900	0.672	0.992
ADD2	EPB41	9606.ENSP00000264436	9606.ENSP00000345259	0	0	0	0	0.062	0	0	0.993	0.993
ADD3	KRAS	9606.ENSP00000348381	9606.ENSP00000256078	0	0	0	0	0.062	0.370	0	0.090	0.415
ADD3	ADD2	9606.ENSP00000348381	9606.ENSP00000264436	0	0	0.064	0.952	0	0.635	0	0.393	0.774
ADD3	ADD1	9606.ENSP00000348381	9606.ENSP00000264758	0	0	0.071	0.938	0.248	0.753	0.900	0.095	0.981
ADD3	CALM3	9606.ENSP00000348381	9606.ENSP00000291295	0	0	0	0	0.060	0.073	0	0.880	0.886
ADD3	CALML6	9606.ENSP00000348381	9606.ENSP00000304643	0	0	0	0	0	0.058	0	0.912	0.913
ADD3	CALML3	9606.ENSP00000348381	9606.ENSP00000315299	0	0	0	0	0	0.073	0	0.911	0.913
ADD3	BASP1	9606.ENSP00000348381	9606.ENSP00000319281	0	0	0	0	0	0	0.400	0.057	0.410
ADD3	TAC1	9606.ENSP00000348381	9606.ENSP00000321106	0	0	0	0	0	0	0	0.467	0.467
ADD3	EZR	9606.ENSP00000348381	9606.ENSP00000338934	0	0	0	0	0.049	0.073	0	0.483	0.504
ADD3	CAV1	9606.ENSP00000348381	9606.ENSP00000339191	0	0	0	0	0	0.127	0.400	0.476	0.701
ADD3	EPB41	9606.ENSP00000348381	9606.ENSP00000345259	0	0	0	0	0.060	0	0	0.993	0.993
ADD3	SPTAN1	9606.ENSP00000348381	9606.ENSP00000487444	0	0	0	0	0.049	0	0	0.402	0.407
ADD3	SPTBN4	9606.ENSP00000348381	9606.ENSP00000469242	0	0	0	0	0	0	0	0.447	0.447
ADD3	RHOA	9606.ENSP00000348381	9606.ENSP00000400175	0	0	0	0	0.061	0.162	0	0.355	0.448
ADD3	MARCKSL1	9606.ENSP00000348381	9606.ENSP00000362638	0	0	0	0	0.042	0	0	0.463	0.463
ADD3	AKAP12	9606.ENSP00000348381	9606.ENSP00000384537	0	0	0	0	0.042	0	0.400	0.146	0.466
ADD3	GAP43	9606.ENSP00000348381	9606.ENSP00000377372	0	0	0	0	0	0	0	0.486	0.485
ADD3	SPTBN1	9606.ENSP00000348381	9606.ENSP00000349259	0	0	0	0	0.074	0	0	0.518	0.535
ADD3	MARCKS	9606.ENSP00000348381	9606.ENSP00000478061	0	0	0	0	0.058	0.082	0	0.745	0.760
ADD3	CALML4	9606.ENSP00000348381	9606.ENSP00000419081	0	0	0	0	0.044	0.058	0	0.912	0.913
ADD3	CALML5	9606.ENSP00000348381	9606.ENSP00000369689	0	0	0	0	0	0.073	0	0.911	0.913
AKAP1	KCNQ1	9606.ENSP00000478212	9606.ENSP00000155840	0	0	0	0	0.044	0	0	0.674	0.675
AKAP1	CACNA1C	9606.ENSP00000478212	9606.ENSP00000266376	0	0	0	0	0	0	0	0.474	0.474
AKAP1	AKAP6	9606.ENSP00000478212	9606.ENSP00000280979	0	0	0	0	0	0	0	0.931	0.931
AKAP1	CALM3	9606.ENSP00000478212	9606.ENSP00000291295	0	0	0	0	0	0	0	0.690	0.690
AKAP1	CALML6	9606.ENSP00000478212	9606.ENSP00000304643	0	0	0	0	0	0	0	0.675	0.675
AKAP1	PRKACA	9606.ENSP00000478212	9606.ENSP00000309591	0	0	0	0	0.042	0.837	0.500	0.998	0.999
AKAP1	ADCY6	9606.ENSP00000478212	9606.ENSP00000311405	0	0	0	0	0.047	0	0	0.434	0.437
AKAP1	CALML3	9606.ENSP00000478212	9606.ENSP00000315299	0	0	0	0	0	0	0	0.675	0.675
